date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:07	58780/58780	---M--	200	added ('OK')	image/jpeg	etag:%22e59c-4fe25c956da00%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/1.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/1.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:17	57570/57570	---M--	200	added ('OK')	image/jpeg	etag:%22e0e2-4fe25c85373c0%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/4.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/4.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:21	116636/116636	---M--	200	added ('OK')	image/jpeg	etag:%221c79c-4fe25c8fb4c80%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/2.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/2.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:31	211438/211438	---M--	200	added ('OK')	image/png	etag:%22339ee-4fb9fee58a000%22	http://tattek.sk/minimal/frontpage/assets/images/mockup.png	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/mockup.png	(from http://tattek.sk/minimal/frontpage/services.html)
13:01:33	72356/72356	---M--	200	added ('OK')	image/jpeg	etag:%2211aa4-4fe25c7130480%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/7.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/7.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:40	58365/58365	---M--	200	added ('OK')	image/jpeg	etag:%22e3fd-4fe25c6b77700%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/8.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/8.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:44	166787/166787	---M--	200	added ('OK')	image/jpeg	etag:%2228b83-4fe25c7ab9b00%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/6.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/6.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:51	102892/102892	---M--	200	added ('OK')	image/jpeg	etag:%22191ec-4fe25c6005c00%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/10.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/10.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:56	68867/68867	---M--	200	added ('OK')	image/jpeg	etag:%2210d03-4fe25c056c640%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/13.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/13.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:01:57	103595/103595	---M--	200	added ('OK')	image/jpeg	etag:%22194ab-4fe25c0a31180%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/12.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/12.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:00	58444/58444	---M--	200	added ('OK')	image/jpeg	etag:%22e44c-4fe25bfdcb440%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/14.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/14.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:03	34619/34619	---M--	200	added ('OK')	image/jpeg	etag:%22873b-4fe25be9c4500%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/17.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/17.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:03	609301/609301	---M--	200	added ('OK')	image/jpeg	etag:%2294c15-4e2b55db5dc00%22	http://tattek.sk/minimal/assets/images/carousel/carousel1.jpg	C:/pfe/pfe/tattek.sk/minimal/assets/images/carousel/carousel1.jpg	(from http://tattek.sk/minimal/timeline.html)
13:02:05	58587/58587	---M--	200	added ('OK')	image/jpeg	etag:%22e4db-4fe25bf165700%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/16.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/16.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:05	51238/51238	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c826-4fa3366740c00%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/mixitup/jquery.mixitup.js	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/mixitup/jquery.mixitup.js	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:06	16717/16717	---M--	200	added ('OK')	image/jpeg	etag:%22414d-4fa6059214680%22	http://tattek.sk/minimal/frontpage/assets/images/projects/thumbs/minimal.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/projects/thumbs/minimal.jpg	(from http://tattek.sk/minimal/frontpage/index.html)
13:02:07	5601/5601	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215e1-4e2ba6699ea00%22	http://tattek.sk/minimal/assets/js/vendor/jvectormaps/addons/mall-map.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jvectormaps/addons/mall-map.js	(from http://tattek.sk/minimal/vector-maps.html)
13:02:08	9493/9493	---MCZ	200	added ('OK')	application/javascript	etag:W/%222515-4bc431b32fe00%22	http://tattek.sk/minimal/assets/js/vendor/gmaps/markerclusterer.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/gmaps/markerclusterer.min.js	(from http://tattek.sk/minimal/google-maps.html)
13:02:08	3897/3897	---M--	200	added ('OK')	image/gif	etag:%225abbb2cf-f39%22	http://blueimp.github.io/Gallery/img/loading.gif	C:/pfe/pfe/blueimp.github.io/Gallery/img/loading.gif	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
13:02:08	2216/2216	---M--	200	added ('OK')	image/png	etag:%225abbb2cf-8a8%22	http://blueimp.github.io/Gallery/img/error.png	C:/pfe/pfe/blueimp.github.io/Gallery/img/error.png	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
13:02:09	606/606	---M--	200	added ('OK')	image/png	etag:%225abbb2cf-25e%22	http://blueimp.github.io/Gallery/img/play-pause.png	C:/pfe/pfe/blueimp.github.io/Gallery/img/play-pause.png	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
13:02:09	2811/2811	---M--	200	added ('OK')	image/png	etag:%225abbb2cf-afb%22	http://blueimp.github.io/Gallery/img/video-play.png	C:/pfe/pfe/blueimp.github.io/Gallery/img/video-play.png	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
13:02:09	68168/68168	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210a48-4e2ba1ed65500%22	http://tattek.sk/minimal/assets/js/vendor/jvectormaps/addons/jquery-jvectormap-fr-merc-en.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jvectormaps/addons/jquery-jvectormap-fr-merc-en.js	(from http://tattek.sk/minimal/vector-maps.html)
13:02:09	655/655	---MCZ	200	added ('OK')	text/css	etag:W/%2228f-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload.css	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload.css	(from http://tattek.sk/minimal/widgets.html)
13:02:10	3323/3323	---M--	200	added ('OK')	image/gif	etag:%22cfb-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/img/progressbar.gif	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/img/progressbar.gif	(from http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-ui.css)
13:02:10	3897/3897	---M--	200	added ('OK')	image/gif	etag:%22f39-4f233aa76aa00%22	http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/img/loading.gif	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/jquery-file-upload/img/loading.gif	(from http://tattek.sk/minimal/assets/js/vendor/jquery-file-upload/css/jquery.fileupload-ui.css)
13:02:11	7655/7655	---MCZ	200	added ('OK')	application/javascript	etag:W/%221de7-515c9be5e1580%22	http://tattek.sk/minimal/assets/js/minimal.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/minimal.min.js	(from http://tattek.sk/minimal/index.html)
13:02:11	31824/31824	---MCZ	200	added ('OK')	application/javascript	etag:W/%227c50-4fdbd7f771700%22	http://tattek.sk/minimal/assets/js/vendor/bootstrap/bootstrap.min.js	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/bootstrap/bootstrap.min.js	(from http://tattek.sk/minimal/index.html)
13:02:12	8817/8817	---M--	200	added ('OK')	image/png	etag:%222271-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/images/bootstrap-colorpicker/saturation.png	C:/pfe/pfe/tattek.sk/minimal/assets/images/bootstrap-colorpicker/saturation.png	(from http://tattek.sk/minimal/assets/js/vendor/colorpicker/css/bootstrap-colorpicker.css)
13:02:12	2972/2972	---M--	200	added ('OK')	image/png	etag:%22b9c-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/images/bootstrap-colorpicker/hue.png	C:/pfe/pfe/tattek.sk/minimal/assets/images/bootstrap-colorpicker/hue.png	(from http://tattek.sk/minimal/assets/js/vendor/colorpicker/css/bootstrap-colorpicker.css)
13:02:12	3271/3271	---M--	200	added ('OK')	image/png	etag:%22cc7-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/images/bootstrap-colorpicker/alpha.png	C:/pfe/pfe/tattek.sk/minimal/assets/images/bootstrap-colorpicker/alpha.png	(from http://tattek.sk/minimal/assets/js/vendor/colorpicker/css/bootstrap-colorpicker.css)
13:02:12	2837/2837	---M--	200	added ('OK')	image/png	etag:%22b15-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/images/bootstrap-colorpicker/hue-horizontal.png	C:/pfe/pfe/tattek.sk/minimal/assets/images/bootstrap-colorpicker/hue-horizontal.png	(from http://tattek.sk/minimal/assets/js/vendor/colorpicker/css/bootstrap-colorpicker.css)
13:02:12	0/0	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2012:02:11%20GMT	http://tattek.sk/minimal/assets/js/vendor/owl-carousel/css/grabbing.png	C:/pfe/pfe/tattek.sk/minimal/assets/js/vendor/owl-carousel/css/grabbing.png	(from http://tattek.sk/minimal/assets/js/vendor/owl-carousel/css/owl.carousel.css)
13:02:13	3635/3635	---M--	200	added ('OK')	image/png	etag:%22e33-4f4f4b97cbd00%22	http://tattek.sk/minimal/assets/images/bootstrap-colorpicker/alpha-horizontal.png	C:/pfe/pfe/tattek.sk/minimal/assets/images/bootstrap-colorpicker/alpha-horizontal.png	(from http://tattek.sk/minimal/assets/js/vendor/colorpicker/css/bootstrap-colorpicker.css)
13:02:14	7303/7303	---M--	200	added ('OK')	image/gif	etag:%221c87-4f9667e501300%22	http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/loading.gif	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/loading.gif	(from http://tattek.sk/minimal/frontpage/assets/js/vendor/nivo-lightbox/css/themes/default/default.css)
13:02:17	141004/141004	---M--	200	added ('OK')	image/jpeg	etag:%22226cc-4fe25bd98dec0%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/19.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/19.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:18	32100/32100	---M--	200	added ('OK')	image/jpeg	etag:%227d64-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar3.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar3.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:02:19	40014/40014	---M--	200	added ('OK')	image/jpeg	etag:%229c4e-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar4.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar4.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:02:20	41616/41616	---M--	200	added ('OK')	image/jpeg	etag:%22a290-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar7.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar7.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:02:23	35668/35668	---M--	200	added ('OK')	image/jpeg	etag:%228b54-4fb9df9d892c0%22	http://tattek.sk/minimal/frontpage/assets/images/clients/random-avatar8.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/clients/random-avatar8.jpg	(from http://tattek.sk/minimal/frontpage/about.html)
13:02:26	17853/17853	---M--	200	added ('OK')	image/jpeg	etag:%2245bd-4fa6066e60e40%22	http://tattek.sk/minimal/frontpage/assets/images/projects/thumbs/minoral.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/projects/thumbs/minoral.jpg	(from http://tattek.sk/minimal/frontpage/index.html)
13:02:27	35956/35956	---M--	200	added ('OK')	image/jpeg	etag:%228c74-4fe25bdf46c40%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/18.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/18.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:29	71772/71772	---M--	200	added ('OK')	image/jpeg	etag:%221185c-4fe25c7f7e640%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/5.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/5.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:29	66177/66177	---M--	200	added ('OK')	image/jpeg	etag:%2210281-4fe25c0ef5cc0%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/11.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/11.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
13:02:31	66959/66959	---M--	200	added ('OK')	image/jpeg	etag:%221058f-4fe25c89fbf00%22	http://tattek.sk/minimal/frontpage/assets/images/gallery/3.jpg	C:/pfe/pfe/tattek.sk/minimal/frontpage/assets/images/gallery/3.jpg	(from http://tattek.sk/minimal/frontpage/gallery.html)
